Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USDT
2018-11-10 06-PM,BTCUSDT,6458.9,6459.68,6445.45,6447.78,253.57,1636004.32
2018-11-10 05-PM,BTCUSDT,6464.01,6475.55,6453.98,6458.9,512.43,3313362.5
2018-11-10 04-PM,BTCUSDT,6452.22,6465,6452.21,6464.01,387.88,2506465.84
2018-11-10 03-PM,BTCUSDT,6458.15,6463.96,6451,6452.22,370.48,2392225.74
2018-11-10 02-PM,BTCUSDT,6457.65,6460,6448.22,6458.15,313.57,2024531.05
2018-11-10 01-PM,BTCUSDT,6455.49,6467.22,6452.03,6457.65,429.07,2771068.19
2018-11-10 12-PM,BTCUSDT,6450.08,6460,6443.52,6455.49,520.89,3361381.4
2018-11-10 11-AM,BTCUSDT,6431.14,6450.63,6431.14,6450.08,235.06,1514416.99
2018-11-10 10-AM,BTCUSDT,6438.93,6440.11,6431.11,6431.14,282.56,1817854.04
2018-11-10 09-AM,BTCUSDT,6435.98,6445,6431.25,6438.93,239.42,1541660.9
2018-11-10 08-AM,BTCUSDT,6445.89,6453.85,6435.01,6435.98,234.71,1513078.64
2018-11-10 07-AM,BTCUSDT,6427.91,6448.53,6426.66,6445.89,361.16,2325611.75
2018-11-10 06-AM,BTCUSDT,6450.01,6459.33,6426.64,6427.91,436.22,2809801.42
2018-11-10 05-AM,BTCUSDT,6454,6458,6442.67,6450.01,260.22,1678577.16
2018-11-10 04-AM,BTCUSDT,6434.69,6472.57,6432.65,6454,377.62,2434492.61
2018-11-10 03-AM,BTCUSDT,6428.75,6443.19,6428.75,6434.69,369.13,2375997.11
2018-11-10 02-AM,BTCUSDT,6431.01,6440,6428.7,6428.75,202.2,1300849.42
2018-11-10 01-AM,BTCUSDT,6425.69,6432.64,6411,6431.01,219.87,1412654.34
2018-11-10 12-AM,BTCUSDT,6419.99,6432.02,6416.01,6425.69,246.3,1582662.32
2018-11-09 11-PM,BTCUSDT,6418.56,6426.96,6416.02,6419.99,233.71,1500603.42
2018-11-09 10-PM,BTCUSDT,6416.21,6427.51,6405.24,6418.56,253.94,1629381.76
2018-11-09 09-PM,BTCUSDT,6429.38,6429.38,6391.5,6416.21,560.19,3589512.42
2018-11-09 08-PM,BTCUSDT,6434.03,6444,6421.97,6429.38,232.92,1498543.45
2018-11-09 07-PM,BTCUSDT,6426.32,6436.97,6422.11,6434.03,238.34,1532662.6
2018-11-09 06-PM,BTCUSDT,6438.98,6442.7,6425.86,6426.32,467.53,3009854.01
2018-11-09 05-PM,BTCUSDT,6435.84,6440.12,6430.6,6438.98,455.49,2932033.88
2018-11-09 04-PM,BTCUSDT,6429.89,6440,6422.67,6435.84,425.47,2736896.38
2018-11-09 03-PM,BTCUSDT,6417.68,6438,6413.22,6429.89,552.35,3548946.17
2018-11-09 02-PM,BTCUSDT,6436.37,6439.15,6391.01,6417.68,925.9,5940381.88
2018-11-09 01-PM,BTCUSDT,6439,6439.2,6403.1,6436.37,839.17,5389430.92
2018-11-09 12-PM,BTCUSDT,6428.91,6444,6425.81,6439,339.65,2186117.52
2018-11-09 11-AM,BTCUSDT,6435,6448.36,6425.32,6428.91,476.04,3063992.13
2018-11-09 10-AM,BTCUSDT,6437.02,6440,6418.69,6435,543.41,3495409.12
2018-11-09 09-AM,BTCUSDT,6495.37,6500,6412.9,6437.02,1346.07,8682152.06
2018-11-09 08-AM,BTCUSDT,6499.27,6511.53,6488.35,6495.37,666.06,4329792.35
2018-11-09 07-AM,BTCUSDT,6497,6502,6490.24,6499.27,298.59,1939861.31
2018-11-09 06-AM,BTCUSDT,6493.5,6500,6490,6497,280.2,1819737.27
2018-11-09 05-AM,BTCUSDT,6491.99,6497,6483.26,6493.5,305.73,1984870.79
2018-11-09 04-AM,BTCUSDT,6486.84,6494.18,6483.91,6491.99,229.36,1488739.96
2018-11-09 03-AM,BTCUSDT,6477.96,6493.08,6472.99,6486.84,503.62,3264425.71
2018-11-09 02-AM,BTCUSDT,6484.76,6490,6475.11,6477.96,295.6,1916560.66
2018-11-09 01-AM,BTCUSDT,6476.93,6485,6472.99,6484.76,306.03,1982651.44
2018-11-09 12-AM,BTCUSDT,6479.84,6485,6474.11,6476.93,370.02,2397804.08
2018-11-08 11-PM,BTCUSDT,6474.93,6485,6468.22,6479.84,548.45,3553919.52
2018-11-08 10-PM,BTCUSDT,6504.04,6507.65,6468.22,6474.93,503.42,3266394.82
2018-11-08 09-PM,BTCUSDT,6495.38,6513.98,6492.05,6504.04,367.58,2390606.72
2018-11-08 08-PM,BTCUSDT,6495.72,6515,6492.04,6495.38,432.74,2814154.14
2018-11-08 07-PM,BTCUSDT,6492.98,6497.5,6485.67,6495.72,267.85,1738834.25
2018-11-08 06-PM,BTCUSDT,6496.19,6505.73,6480,6492.98,434.58,2821929.63
2018-11-08 05-PM,BTCUSDT,6501.28,6507,6471.22,6496.19,654.18,4244040.01
2018-11-08 04-PM,BTCUSDT,6539.01,6542.14,6475,6501.28,1913.4,12433942.1
2018-11-08 03-PM,BTCUSDT,6556.01,6559.98,6535.28,6539.01,453.9,2971677.42
2018-11-08 02-PM,BTCUSDT,6551.73,6559.99,6543,6556.01,374.92,2456574.09
2018-11-08 01-PM,BTCUSDT,6547,6560,6542.05,6551.73,392.72,2573034.45
2018-11-08 12-PM,BTCUSDT,6527.34,6548.87,6527.33,6547,343.86,2248930.62
2018-11-08 11-AM,BTCUSDT,6539.09,6548.96,6527.33,6527.34,429.68,2810824.18
2018-11-08 10-AM,BTCUSDT,6531.41,6544.56,6530.09,6539.09,341.94,2234774.39
2018-11-08 09-AM,BTCUSDT,6525.25,6534.99,6519.26,6531.41,341.01,2225766.8
2018-11-08 08-AM,BTCUSDT,6536.31,6539.12,6524.22,6525.25,286.26,1869774.91
2018-11-08 07-AM,BTCUSDT,6529.09,6539.12,6521.63,6536.31,359.95,2351267.76
2018-11-08 06-AM,BTCUSDT,6522.65,6532.14,6521.06,6529.09,255.37,1666457.49
2018-11-08 05-AM,BTCUSDT,6533.64,6535.92,6519.29,6522.65,284.1,1854477.45
2018-11-08 04-AM,BTCUSDT,6511.08,6538.2,6505.48,6533.64,570.9,3724325.01
2018-11-08 03-AM,BTCUSDT,6512.6,6533.64,6505,6511.08,788.65,5140879.11
2018-11-08 02-AM,BTCUSDT,6561.1,6568.67,6506,6512.6,1076.31,7030549.0
2018-11-08 01-AM,BTCUSDT,6579.55,6579.55,6557.71,6561.1,472.75,3103950.98
2018-11-08 12-AM,BTCUSDT,6578.46,6594,6575.86,6579.55,390.0,2568194.75
2018-11-07 11-PM,BTCUSDT,6575.92,6581.6,6575.86,6578.46,308.83,2031425.6
2018-11-07 10-PM,BTCUSDT,6579.64,6583.45,6571,6575.92,210.77,1385794.98
2018-11-07 09-PM,BTCUSDT,6574.13,6584.7,6565.3,6579.64,396.61,2607640.72
2018-11-07 08-PM,BTCUSDT,6570,6576.23,6563.33,6574.13,267.73,1759079.82
2018-11-07 07-PM,BTCUSDT,6577,6580,6570,6570,197.04,1295754.88
2018-11-07 06-PM,BTCUSDT,6585.8,6588.02,6570,6577,423.86,2788898.48
2018-11-07 05-PM,BTCUSDT,6575.59,6592.09,6570.9,6585.8,738.39,4862878.65
2018-11-07 04-PM,BTCUSDT,6547.96,6575.59,6540.05,6575.59,570.07,3740713.01
2018-11-07 03-PM,BTCUSDT,6552.13,6555.48,6536,6547.96,554.76,3631803.39
2018-11-07 02-PM,BTCUSDT,6576,6581.8,6536.89,6552.13,1072.77,7032276.72
2018-11-07 01-PM,BTCUSDT,6575.65,6587.11,6572,6576,453.28,2981479.75
2018-11-07 12-PM,BTCUSDT,6575.01,6582,6570.25,6575.65,360.15,2368235.05
2018-11-07 11-AM,BTCUSDT,6574.5,6583.73,6563.01,6575.01,427.4,2808786.15
2018-11-07 10-AM,BTCUSDT,6587.2,6587.95,6567.1,6574.5,888.74,5842239.32
2018-11-07 09-AM,BTCUSDT,6590.02,6604.99,6579.62,6587.2,461.61,3041348.13
2018-11-07 08-AM,BTCUSDT,6581.97,6604.59,6579,6590.02,683.73,4508142.68
2018-11-07 07-AM,BTCUSDT,6568.58,6588.89,6568.58,6581.97,327.86,2156547.44
2018-11-07 06-AM,BTCUSDT,6568.15,6572.15,6562.75,6568.58,354.15,2326807.52
2018-11-07 05-AM,BTCUSDT,6567.26,6576.66,6561,6568.15,346.4,2275883.17
2018-11-07 04-AM,BTCUSDT,6580,6590.02,6566.11,6567.26,368.93,2426469.4
2018-11-07 03-AM,BTCUSDT,6577.96,6595.53,6573.01,6580,442.93,2916258.38
2018-11-07 02-AM,BTCUSDT,6595.04,6615.15,6576.01,6577.96,540.86,3567813.67
2018-11-07 01-AM,BTCUSDT,6563.58,6597.82,6557.85,6595.04,707.08,4646686.91
2018-11-07 12-AM,BTCUSDT,6519.11,6609.41,6509,6563.58,2101.43,13804378.75
2018-11-06 11-PM,BTCUSDT,6500,6531.31,6497.2,6519.11,557.99,3633167.09
2018-11-06 10-PM,BTCUSDT,6490.55,6513.9,6485.05,6500,573.24,3725933.66
2018-11-06 09-PM,BTCUSDT,6488.53,6495.99,6480.32,6490.55,481.82,3126665.48
2018-11-06 08-PM,BTCUSDT,6479.87,6495,6476.05,6488.53,414.48,2688966.01
2018-11-06 07-PM,BTCUSDT,6491.36,6495.58,6475.6,6479.87,441.62,2864758.31
2018-11-06 06-PM,BTCUSDT,6494.92,6499.97,6486.41,6491.36,325.97,2116781.68
2018-11-06 05-PM,BTCUSDT,6489,6499,6487.33,6494.92,339.09,2202195.75
2018-11-06 04-PM,BTCUSDT,6496.27,6502.07,6481.01,6489,523.41,3397353.1
2018-11-06 03-PM,BTCUSDT,6485.81,6509.8,6481.86,6496.27,911.86,5925080.01
2018-11-06 02-PM,BTCUSDT,6484.64,6499,6480.17,6485.81,546.01,3542561.3
2018-11-06 01-PM,BTCUSDT,6485.15,6501,6481.23,6484.64,608.87,3951610.68
2018-11-06 12-PM,BTCUSDT,6471.72,6494.28,6468.8,6485.15,537.31,3481965.81
2018-11-06 11-AM,BTCUSDT,6481.78,6484.94,6463.53,6471.72,400.31,2592728.35
2018-11-06 10-AM,BTCUSDT,6498.53,6514.73,6480.01,6481.78,696.82,4524296.44
2018-11-06 09-AM,BTCUSDT,6473.92,6502,6470.71,6498.53,541.94,3513363.89
2018-11-06 08-AM,BTCUSDT,6464.34,6504.9,6462,6473.92,768.73,4984690.08
2018-11-06 07-AM,BTCUSDT,6464.67,6466.95,6459,6464.34,299.95,1938304.89
2018-11-06 06-AM,BTCUSDT,6459.99,6465.99,6456,6464.67,371.93,2403015.85
2018-11-06 05-AM,BTCUSDT,6458.2,6468.74,6455.21,6459.99,254.44,1643839.04
2018-11-06 04-AM,BTCUSDT,6448.38,6463.71,6446.09,6458.2,187.71,1211670.24
2018-11-06 03-AM,BTCUSDT,6460,6460.8,6445.18,6448.38,237.17,1529854.77
2018-11-06 02-AM,BTCUSDT,6465,6469.49,6460,6460,321.89,2080799.26
2018-11-06 01-AM,BTCUSDT,6463.01,6469.27,6453.67,6465,521.79,3371741.65
2018-11-06 12-AM,BTCUSDT,6468.99,6476.44,6462.21,6463.01,359.55,2325971.77
2018-11-05 11-PM,BTCUSDT,6462.01,6475,6455.23,6468.99,261.11,1687439.15
2018-11-05 10-PM,BTCUSDT,6460.21,6464.72,6452.02,6462.01,211.51,1366177.08
2018-11-05 09-PM,BTCUSDT,6456.16,6465,6456,6460.21,145.44,939732.13
2018-11-05 08-PM,BTCUSDT,6448.12,6466.89,6448,6456.16,219.55,1417534.04
2018-11-05 07-PM,BTCUSDT,6439.94,6455,6437,6448.12,290.66,1873285.46
2018-11-05 06-PM,BTCUSDT,6450.78,6460,6431.02,6439.94,479.06,3088284.75
2018-11-05 05-PM,BTCUSDT,6473.4,6473.4,6447,6450.78,469.75,3033611.86
2018-11-05 04-PM,BTCUSDT,6473.15,6478.38,6460.75,6473.4,469.36,3037432.43
2018-11-05 03-PM,BTCUSDT,6464.84,6487.13,6463.34,6473.15,605.38,3920205.95
2018-11-05 02-PM,BTCUSDT,6475.34,6491.79,6462.83,6464.84,496.71,3216957.81
2018-11-05 01-PM,BTCUSDT,6467.94,6504.39,6462.21,6475.34,899.67,5834884.09
2018-11-05 12-PM,BTCUSDT,6452.84,6470,6452.83,6467.94,390.49,2524120.17
2018-11-05 11-AM,BTCUSDT,6460.12,6465.65,6450.8,6452.84,289.57,1869918.28
2018-11-05 10-AM,BTCUSDT,6449.25,6464.99,6448.22,6460.12,321.23,2074785.22
2018-11-05 09-AM,BTCUSDT,6446.85,6464.82,6443.03,6449.25,351.94,2271591.15
2018-11-05 08-AM,BTCUSDT,6472.01,6472.64,6438.9,6446.85,425.88,2749992.58
2018-11-05 07-AM,BTCUSDT,6472.93,6473.5,6465.98,6472.01,175.5,1135555.34
2018-11-05 06-AM,BTCUSDT,6468.95,6478.57,6460.03,6472.93,204.58,1324174.88
2018-11-05 05-AM,BTCUSDT,6472.79,6476,6467.01,6468.95,188.14,1217541.55
2018-11-05 04-AM,BTCUSDT,6468.97,6475.23,6464,6472.79,196.8,1273680.61
2018-11-05 03-AM,BTCUSDT,6472.2,6481.31,6466,6468.97,276.92,1793520.99
2018-11-05 02-AM,BTCUSDT,6467.76,6475,6460.49,6472.2,319.99,2069406.13
2018-11-05 01-AM,BTCUSDT,6491.02,6495,6462.02,6467.76,457.98,2966781.26
2018-11-05 12-AM,BTCUSDT,6485.85,6493,6471.11,6491.02,332.26,2152908.48
2018-11-04 11-PM,BTCUSDT,6463.84,6487.89,6463.34,6485.85,210.22,1361826.79
2018-11-04 10-PM,BTCUSDT,6475.97,6478.01,6460,6463.84,274.79,1777153.82
2018-11-04 09-PM,BTCUSDT,6473.13,6486.12,6471.12,6475.97,210.26,1362658.51
2018-11-04 08-PM,BTCUSDT,6481.1,6491.58,6462.79,6473.13,396.47,2570273.83
2018-11-04 07-PM,BTCUSDT,6493.75,6504,6468.22,6481.1,675.22,4381783.3
2018-11-04 06-PM,BTCUSDT,6467.8,6525,6462.45,6493.75,1106.6,7184946.11
2018-11-04 05-PM,BTCUSDT,6452.99,6476.15,6444.35,6467.8,528.42,3414015.5
2018-11-04 04-PM,BTCUSDT,6479.99,6486.52,6447.84,6452.99,823.92,5325451.39
2018-11-04 03-PM,BTCUSDT,6404.55,6500,6402.03,6479.99,1103.23,7116426.07
2018-11-04 02-PM,BTCUSDT,6412.88,6415,6399.92,6404.55,381.76,2445132.33
2018-11-04 01-PM,BTCUSDT,6404.89,6419.11,6397.03,6412.88,374.43,2398046.77
2018-11-04 12-PM,BTCUSDT,6402.54,6413,6402,6404.89,306.41,1963230.21
2018-11-04 11-AM,BTCUSDT,6398.88,6414.81,6394.84,6402.54,284.39,1821481.38
2018-11-04 10-AM,BTCUSDT,6393.12,6399.16,6388.1,6398.88,252.08,1611885.65
2018-11-04 09-AM,BTCUSDT,6408.09,6415.47,6391.14,6393.12,420.89,2696564.66
2018-11-04 08-AM,BTCUSDT,6391.09,6410,6387,6408.09,324.79,2078895.68
2018-11-04 07-AM,BTCUSDT,6389.35,6402.44,6387.11,6391.09,277.94,1777421.87
2018-11-04 06-AM,BTCUSDT,6371.62,6416.6,6370.01,6389.35,583.19,3727780.43
2018-11-04 05-AM,BTCUSDT,6360,6372,6359,6371.62,203.84,1297037.77
2018-11-04 04-AM,BTCUSDT,6371.82,6373,6359,6360,242.14,1541576.97
2018-11-04 03-AM,BTCUSDT,6376.96,6381.95,6371.09,6371.82,183.75,1171299.41
2018-11-04 02-AM,BTCUSDT,6372.12,6382,6372,6376.96,259.95,1657623.83
2018-11-04 01-AM,BTCUSDT,6371.24,6379.97,6368.69,6372.12,178.76,1139346.59
2018-11-04 12-AM,BTCUSDT,6387.09,6389,6362,6371.24,385.8,2458859.14
2018-11-03 11-PM,BTCUSDT,6385.06,6389,6378.04,6387.09,249.7,1593905.58
2018-11-03 10-PM,BTCUSDT,6386.21,6389,6382.96,6385.06,179.77,1148105.15
2018-11-03 09-PM,BTCUSDT,6389,6390,6380,6386.21,170.66,1089732.76
2018-11-03 08-PM,BTCUSDT,6375.34,6392.28,6375.34,6389,239.86,1531475.92
2018-11-03 07-PM,BTCUSDT,6373.09,6382,6370,6375.34,173.49,1106481.43
2018-11-03 06-PM,BTCUSDT,6375,6376,6368,6373.09,173.49,1105527.28
2018-11-03 05-PM,BTCUSDT,6369.99,6379.4,6368.07,6375,206.69,1317519.86
2018-11-03 04-PM,BTCUSDT,6374,6374,6364.35,6369.99,233.61,1487962.65
2018-11-03 03-PM,BTCUSDT,6370.38,6374.36,6366,6374,248.96,1585898.58
2018-11-03 02-PM,BTCUSDT,6362.89,6373.69,6359.11,6370.38,291.97,1858650.48
2018-11-03 01-PM,BTCUSDT,6370.62,6374.79,6345.78,6362.89,637.93,4056638.0
2018-11-03 12-PM,BTCUSDT,6367.04,6377.94,6365.36,6370.62,419.95,2676033.14
2018-11-03 11-AM,BTCUSDT,6378.29,6380,6364.37,6367.04,321.81,2050116.54
2018-11-03 10-AM,BTCUSDT,6371.58,6378.29,6354.84,6378.29,360.37,2294018.14
2018-11-03 09-AM,BTCUSDT,6410,6412.99,6345,6371.58,1104.51,7041840.07
2018-11-03 08-AM,BTCUSDT,6408.08,6413.34,6406.25,6410,262.79,1684703.45
2018-11-03 07-AM,BTCUSDT,6413.48,6413.48,6403.47,6408.08,238.02,1525203.34
2018-11-03 06-AM,BTCUSDT,6414.79,6419,6410.08,6413.48,162.75,1044198.19
2018-11-03 05-AM,BTCUSDT,6418.19,6422.49,6405.41,6414.79,221.22,1419123.34
2018-11-03 04-AM,BTCUSDT,6414.95,6425,6413.03,6418.19,257.23,1651170.44
2018-11-03 03-AM,BTCUSDT,6421.9,6421.9,6413.77,6414.95,210.59,1351731.46
2018-11-03 02-AM,BTCUSDT,6425.04,6432,6415.26,6421.9,279.26,1794004.41
2018-11-03 01-AM,BTCUSDT,6430.22,6431.11,6423.26,6425.04,243.94,1568033.68
2018-11-03 12-AM,BTCUSDT,6433.98,6439.97,6415.3,6430.22,421.99,2712248.41
2018-11-02 11-PM,BTCUSDT,6431.96,6445,6430.01,6433.98,246.84,1588578.56
2018-11-02 10-PM,BTCUSDT,6440.23,6441.48,6425.75,6431.96,220.06,1415289.02
2018-11-02 09-PM,BTCUSDT,6432.54,6442.13,6431.01,6440.23,275.29,1771936.29
2018-11-02 08-PM,BTCUSDT,6430.99,6437.72,6424.72,6432.54,457.21,2940099.52
2018-11-02 07-PM,BTCUSDT,6425.14,6431.02,6421.15,6430.99,264.72,1700921.44
2018-11-02 06-PM,BTCUSDT,6416.9,6431.45,6416.9,6425.14,291.4,1872479.61
2018-11-02 05-PM,BTCUSDT,6421.46,6437.62,6415,6416.9,428.56,2754044.49
2018-11-02 04-PM,BTCUSDT,6424.8,6433.84,6413,6421.46,449.1,2884860.68
2018-11-02 03-PM,BTCUSDT,6440.01,6447.94,6423.02,6424.8,519.37,3340404.3
2018-11-02 02-PM,BTCUSDT,6424.91,6448,6419.05,6440.01,518.22,3331919.9
2018-11-02 01-PM,BTCUSDT,6415.96,6442,6414.38,6424.91,608.41,3909938.18
2018-11-02 12-PM,BTCUSDT,6421.36,6428.73,6402,6415.96,380.21,2439749.92
2018-11-02 11-AM,BTCUSDT,6410,6422.49,6404,6421.36,427.31,2739588.79
2018-11-02 10-AM,BTCUSDT,6405.02,6410,6400.38,6410,360.86,2311591.05
2018-11-02 09-AM,BTCUSDT,6414.39,6416.45,6388.2,6405.02,434.09,2780454.71
2018-11-02 08-AM,BTCUSDT,6425.2,6425.2,6410.06,6414.39,301.29,1933570.14
2018-11-02 07-AM,BTCUSDT,6425.97,6433.51,6415,6425.2,378.4,2430135.91
2018-11-02 06-AM,BTCUSDT,6431.82,6431.83,6420,6425.97,232.03,1491034.14
2018-11-02 05-AM,BTCUSDT,6425.43,6431.99,6422.11,6431.82,246.35,1583213.85
2018-11-02 04-AM,BTCUSDT,6431.97,6436.78,6423.73,6425.43,433.1,2785323.8
2018-11-02 03-AM,BTCUSDT,6431.34,6435,6423.81,6431.97,300.31,1930978.56
2018-11-02 02-AM,BTCUSDT,6443.74,6450.96,6420,6431.34,451.16,2904248.14
2018-11-02 01-AM,BTCUSDT,6450.27,6460.34,6438.97,6443.74,513.64,3312351.92
2018-11-02 12-AM,BTCUSDT,6410,6453,6407.65,6450.27,568.74,3655782.13
2018-11-01 11-PM,BTCUSDT,6401.29,6417.21,6400.01,6410,368.91,2363804.96
2018-11-01 10-PM,BTCUSDT,6415.97,6423.07,6393,6401.29,353.12,2261839.45
2018-11-01 09-PM,BTCUSDT,6406,6442.65,6403.05,6415.97,662.89,4251455.28
2018-11-01 08-PM,BTCUSDT,6379.68,6408.72,6376,6406,699.71,4473659.08
2018-11-01 07-PM,BTCUSDT,6373.94,6386.89,6370,6379.68,298.21,1902065.53
2018-11-01 06-PM,BTCUSDT,6372.89,6376.01,6363,6373.94,327.39,2086790.78
2018-11-01 05-PM,BTCUSDT,6367.6,6375,6366.29,6372.89,329.27,2097706.56
2018-11-01 04-PM,BTCUSDT,6367.23,6370.94,6363,6367.6,462.1,2942193.18
2018-11-01 03-PM,BTCUSDT,6369,6372,6361.36,6367.23,400.17,2548163.23
2018-11-01 02-PM,BTCUSDT,6363.98,6371.5,6359,6369,470.37,2994366.13
2018-11-01 01-PM,BTCUSDT,6367.49,6368.22,6359,6363.98,315.53,2008478.02
2018-11-01 12-PM,BTCUSDT,6366.98,6368.22,6348.66,6367.49,410.45,2611038.3
2018-11-01 11-AM,BTCUSDT,6368.06,6369.71,6363.63,6366.98,253.67,1615190.5
2018-11-01 10-AM,BTCUSDT,6369.97,6376.27,6363.83,6368.06,294.02,1872634.12
2018-11-01 09-AM,BTCUSDT,6374,6378.16,6367.63,6369.97,351.01,2237290.94
2018-11-01 08-AM,BTCUSDT,6388.99,6392,6367.68,6374,441.02,2814049.06
2018-11-01 07-AM,BTCUSDT,6378.54,6400,6367.41,6388.99,478.29,3050716.57
2018-11-01 06-AM,BTCUSDT,6364.4,6382.4,6364,6378.54,190.77,1215495.62
2018-11-01 05-AM,BTCUSDT,6367.03,6376.37,6364.2,6364.4,281.32,1792268.68
2018-11-01 04-AM,BTCUSDT,6362.59,6370,6360,6367.03,274.59,1747960.34
2018-11-01 03-AM,BTCUSDT,6363.72,6363.95,6357.21,6362.59,226.96,1443821.36
2018-11-01 02-AM,BTCUSDT,6361.9,6369.92,6352.5,6363.72,269.8,1715582.91
2018-11-01 01-AM,BTCUSDT,6366,6370.25,6358.04,6361.9,248.2,1579468.82
2018-11-01 12-AM,BTCUSDT,6371.93,6377,6355,6366,296.5,1887560.56
2018-10-31 11-PM,BTCUSDT,6373.82,6380,6365,6371.93,176.01,1121893.06
2018-10-31 10-PM,BTCUSDT,6371.92,6384,6367,6373.82,166.97,1064685.03
2018-10-31 09-PM,BTCUSDT,6369.01,6376.25,6366,6371.92,213.13,1358030.14
2018-10-31 08-PM,BTCUSDT,6371.37,6384.64,6363.41,6369.01,193.55,1233030.58
2018-10-31 07-PM,BTCUSDT,6367.81,6387.28,6359,6371.37,270.86,1724883.51
2018-10-31 06-PM,BTCUSDT,6359.64,6378.28,6355,6367.81,441.31,2810579.97
2018-10-31 05-PM,BTCUSDT,6378.1,6390,6347.41,6359.64,506.32,3226121.26
2018-10-31 04-PM,BTCUSDT,6394.8,6394.8,6355.15,6378.1,870.02,5544037.06
2018-10-31 03-PM,BTCUSDT,6265.24,6428,6245.02,6394.8,2839.06,17949429.83
2018-10-31 02-PM,BTCUSDT,6313.55,6322,6260.41,6265.24,1233.63,7762379.52
2018-10-31 01-PM,BTCUSDT,6334.73,6335.91,6307,6313.55,527.17,3333772.89
2018-10-31 12-PM,BTCUSDT,6331.87,6338,6330.82,6334.73,252.92,1602380.24
2018-10-31 11-AM,BTCUSDT,6337.18,6342.98,6329.74,6331.87,339.42,2150292.62
2018-10-31 10-AM,BTCUSDT,6325,6340.89,6320,6337.18,344.94,2183996.97
2018-10-31 09-AM,BTCUSDT,6329.34,6335.32,6320,6325,427.92,2707591.77
2018-10-31 08-AM,BTCUSDT,6335.33,6335.34,6324.58,6329.34,332.81,2106739.45
2018-10-31 07-AM,BTCUSDT,6333.91,6335.5,6331.17,6335.33,249.26,1578765.58
2018-10-31 06-AM,BTCUSDT,6339.05,6340,6327.97,6333.91,272.38,1725837.4
2018-10-31 05-AM,BTCUSDT,6339.09,6342.88,6337,6339.05,180.07,1141607.06
2018-10-31 04-AM,BTCUSDT,6339.39,6342.05,6335,6339.09,158.16,1002438.47
2018-10-31 03-AM,BTCUSDT,6338.5,6342.18,6334.97,6339.39,214.98,1362736.94
2018-10-31 02-AM,BTCUSDT,6335.69,6340.38,6330.03,6338.5,217.37,1377056.77
2018-10-31 01-AM,BTCUSDT,6343.45,6347.12,6330.57,6335.69,397.24,2518422.9
2018-10-31 12-AM,BTCUSDT,6330.87,6345,6330,6343.45,462.66,2933085.25
2018-10-30 11-PM,BTCUSDT,6324.55,6337.27,6323.01,6330.87,246.46,1560456.1
2018-10-30 10-PM,BTCUSDT,6326.53,6349.03,6317.01,6324.55,461.58,2922496.61
2018-10-30 09-PM,BTCUSDT,6345,6349.68,6319.65,6326.53,380.36,2409801.06
2018-10-30 08-PM,BTCUSDT,6332,6345,6326.55,6345,326.94,2071587.34
2018-10-30 07-PM,BTCUSDT,6338.53,6344.71,6326.57,6332,362.09,2294618.14
2018-10-30 06-PM,BTCUSDT,6341.96,6345,6328,6338.53,370.08,2345381.28
2018-10-30 05-PM,BTCUSDT,6338.94,6345,6338,6341.96,352.12,2233194.83
2018-10-30 04-PM,BTCUSDT,6353.97,6355,6337,6338.94,441.58,2801693.7
2018-10-30 03-PM,BTCUSDT,6348.54,6356.46,6345,6353.97,337.54,2143475.05
2018-10-30 02-PM,BTCUSDT,6358.3,6360.23,6342,6348.54,325.78,2069624.02
2018-10-30 01-PM,BTCUSDT,6364.4,6368,6349.75,6358.3,360.56,2293167.66
2018-10-30 12-PM,BTCUSDT,6359.02,6376.81,6359,6364.4,499.74,3182127.21
2018-10-30 11-AM,BTCUSDT,6348.28,6360.59,6330,6359.02,423.16,2686762.23
2018-10-30 10-AM,BTCUSDT,6349.26,6352.8,6335,6348.28,376.8,2391849.8
2018-10-30 09-AM,BTCUSDT,6353.5,6359.24,6347.81,6349.26,338.36,2149344.56
2018-10-30 08-AM,BTCUSDT,6373,6373,6346.91,6353.5,333.0,2117404.69
2018-10-30 07-AM,BTCUSDT,6383.2,6387.93,6361.2,6373,347.49,2216183.11
2018-10-30 06-AM,BTCUSDT,6369.81,6387.99,6368.18,6383.2,304.52,1941619.9
2018-10-30 05-AM,BTCUSDT,6380.86,6395,6361.38,6369.81,481.45,3069683.58
2018-10-30 04-AM,BTCUSDT,6363.76,6382.5,6358.93,6380.86,342.55,2181888.66
2018-10-30 03-AM,BTCUSDT,6353.77,6378.62,6352,6363.76,361.79,2302236.97
2018-10-30 02-AM,BTCUSDT,6347.9,6361.49,6341.68,6353.77,226.06,1436165.28
2018-10-30 01-AM,BTCUSDT,6357.07,6359.23,6340.37,6347.9,283.83,1802340.16
2018-10-30 12-AM,BTCUSDT,6344.5,6361.37,6344.5,6357.07,228.07,1449317.0
2018-10-29 11-PM,BTCUSDT,6346.5,6346.85,6339.3,6344.5,145.42,922465.23
2018-10-29 10-PM,BTCUSDT,6324.03,6346.85,6320,6346.5,229.33,1452331.39
2018-10-29 09-PM,BTCUSDT,6332.01,6345.35,6317,6324.03,380.13,2405158.75
2018-10-29 08-PM,BTCUSDT,6336.1,6349.76,6325.33,6332.01,421.88,2674948.81
